word,value
COHEN,0.000000539262360,
SHIFT,0.000000537447744,
ANIME,0.000000535572000,
FLYER,0.000000535194660,
CHARM,0.000000534300624,
STEVE,0.000000531733125,
DEVIL,0.000000526181994,
REPLY,0.000000525165966,
ANGER,0.000000521293500,
ROBOT,0.000000516004300,
PIXEL,0.000000515380320,
JESSE,0.000000514802925,
AGREE,0.000000511438200,
CREAM,0.000000511215705,
BUDDY,0.000000509441400,
ARMOR,0.000000508247796,
MEDIA,0.000000507142350,
RIDGE,0.000000505035000,
STICK,0.000000494995200,
LEMON,0.000000492487632,
PUSSY,0.000000492242310,
SWORD,0.000000488167680,
GOING,0.000000479612160,
LAUGH,0.000000479356800,
SMITH,0.000000477828864,
BINGO,0.000000477640800,
CHEVY,0.000000475633620,
GLOBE,0.000000471061500,
CALIF,0.000000470604330,
STOCK,0.000000469214200,
DILDO,0.000000468455400,
YEAST,0.000000467621856,
ADAMS,0.000000467548200,
VIRAL,0.000000466619400,
DEVON,0.000000465766119,
CISCO,0.000000462944160,
RALPH,0.000000462456400,
PUMPS,0.000000461403600,
HELLO,0.000000459287010,
UNITS,0.000000459228000,
ROCKY,0.000000459085200,
MACRO,0.000000458294760,
RETRO,0.000000457227342,
SIGHT,0.000000455096880,
SHARP,0.000000451085712,
ENTER,0.000000450873150,
DOUBT,0.000000449636400,
FLUSH,0.000000449305920,
SIXTH,0.000000447964560,
DEPOT,0.000000438866883,
DRAFT,0.000000436147308,
OLDER,0.000000435325800,
UTILS,0.000000433356000,
NERVE,0.000000432607500,
VALVE,0.000000432237750,
ASIDE,0.000000428457600,
ALARM,0.000000424504080,
WIDTH,0.000000423273600,
THING,0.000000423187200,
ANGLE,0.000000415316250,
RADIO,0.000000412979310,
CROWD,0.000000411832512,
SIGMA,0.000000411068520,
INNER,0.000000409718400,
JESUS,0.000000409336200,
QUITE,0.000000408176160,
TUMOR,0.000000406763700,
SPEAK,0.000000405535130,
SCOPE,0.000000402183600,
THONG,0.000000401146200,
DUTCH,0.000000395310384,
SERUM,0.000000394060680,
CHUCK,0.000000391474944,
EDGES,0.000000387933000,
BEGUN,0.000000387672480,
QUOTE,0.000000386916985,
KLEIN,0.000000383838070,
GIFTS,0.000000383246640,
SHOWN,0.000000380479554,
CROWN,0.000000379658097,
GRAPH,0.000000376235840,
DEPTH,0.000000370276218,
REFER,0.000000368088084,
ROUGH,0.000000367908000,
PROMO,0.000000366788331,
BROWN,0.000000365596686,
SMELL,0.000000361666536,
VISIT,0.000000360434340,
ANGEL,0.000000357903000,
LEXUS,0.000000357739200,
BASIC,0.000000356065710,
TAHOE,0.000000355960500,
IRISH,0.000000349535232,
APRIL,0.000000348122940,
HIGHS,0.000000344509200,
ALONG,0.000000344209320,
ASSET,0.000000344209320,
QUEEN,0.000000341479138,
DOZEN,0.000000339535560,
STYLE,0.000000339296375,
ICONS,0.000000338170560,
ACUTE,0.000000338005440,
WRONG,0.000000334719840,
MAYOR,0.000000331697905,
SAMBA,0.000000329587860,
DRAWN,0.000000325730268,
DREAM,0.000000321876555,
SAUDI,0.000000320680080,
CRAZY,0.000000319559904,
BRYAN,0.000000319171710,
VILLA,0.000000318601080,
BLOOM,0.000000316499820,
VIEWS,0.000000311725260,
PAXIL,0.000000310890540,
PRIZE,0.000000307854720,
RENEW,0.000000307655712,
GNOME,0.000000302825250,
AWARD,0.000000298552320,
BOBBY,0.000000297414000,
MICRO,0.000000296382240,
DISCO,0.000000291483360,
TWIST,0.000000290088000,
SANYO,0.000000288612072,
JASON,0.000000287264215,
DIEGO,0.000000286278300,
YIELD,0.000000285272064,
SHELF,0.000000284353762,
SYRIA,0.000000283584650,
YEMEN,0.000000281421504,
VITAL,0.000000279971640,
EVANS,0.000000278402320,
COMIC,0.000000274552740,
ITALY,0.000000272502400,
VIDEO,0.000000270663120,
NAVAL,0.000000269638200,
TIGHT,0.000000268758000,
AMEND,0.000000266289408,
SCOUT,0.000000262944864,
QATAR,0.000000259640745,
TAMPA,0.000000259518000,
KINDA,0.000000256782960,
THEFT,0.000000254573550,
ENDED,0.000000253344000,
ASIAN,0.000000251821440,
SPARC,0.000000251527056,
INTER,0.000000248757600,
OLIVE,0.000000248472000,
STORM,0.000000247897650,
STUCK,0.000000247497600,
HAITI,0.000000247005024,
VSNET,0.000000246381408,
MARDI,0.000000245928375,
KARMA,0.000000241073685,
JOYCE,0.000000235358200,
FORUM,0.000000234304200,
APPLE,0.000000231469590,
ANGRY,0.000000231363000,
DEBUT,0.000000226268640,
LUCIA,0.000000225669808,
KEVIN,0.000000224961867,
VOCAL,0.000000220602200,
CYCLE,0.000000220336200,
MAYBE,0.000000219751125,
ROYAL,0.000000219211850,
MAGIC,0.000000215204550,
FIFTY,0.000000215041392,
LUCKY,0.000000211323840,
QUILT,0.000000209856864,
JAPAN,0.000000206863735,
STEAM,0.000000206581375,
FIGHT,0.000000204256080,
JOHNS,0.000000204001700,
ITEMS,0.000000203742000,
ENTRY,0.000000200108700,
NEWER,0.000000199737720,
ADDED,0.000000199180800,
LOBBY,0.000000198276000,
CYBER,0.000000197542800,
MIGHT,0.000000197089200,
HUMAN,0.000000196398020,
IDEAS,0.000000196196000,
YOUTH,0.000000194392320,
AUDIO,0.000000193406130,
SKIRT,0.000000190707264,
ORGAN,0.000000189717450,
LOGIC,0.000000188845800,
LIGHT,0.000000186338880,
ORBIT,0.000000184984820,
SPERM,0.000000184588404,
CIVIC,0.000000184469076,
JULIA,0.000000184441670,
EMILY,0.000000183543552,
CHEAP,0.000000175945770,
LYCOS,0.000000174792800,
OWNER,0.000000174130320,
PROOF,0.000000172576677,
TOPIC,0.000000172503375,
QUERY,0.000000172107012,
INTEL,0.000000170788800,
VISTA,0.000000168811020,
HUMOR,0.000000168128996,
AMBER,0.000000166813920,
OWNED,0.000000166333440,
KATHY,0.000000166217772,
USERS,0.000000164351880,
HAPPY,0.000000161315320,
PAPUA,0.000000160604568,
RELAX,0.000000160237350,
GROWN,0.000000159362658,
GAMMA,0.000000158825016,
RIGHT,0.000000154087920,
UNITY,0.000000153700800,
ANNEX,0.000000152497800,
TURBO,0.000000152330625,
KODAK,0.000000149009250,
ARUBA,0.000000147292560,
ADULT,0.000000144816480,
COMBO,0.000000142373700,
EMAIL,0.000000140934432,
AMINO,0.000000140061312,
FLOYD,0.000000139426560,
MIAMI,0.000000139209840,
DYLAN,0.000000136909500,
STRIP,0.000000134127875,
NEPAL,0.000000132935400,
APPLY,0.000000130900044,
QUEST,0.000000128126229,
SETUP,0.000000127311912,
LLOYD,0.000000127196160,
BELOW,0.000000125208720,
ENEMY,0.000000123596550,
INDIE,0.000000123540000,
STRAP,0.000000122793125,
UPSET,0.000000121781660,
FIFTH,0.000000120632976,
AGAIN,0.000000118431408,
HOBBY,0.000000118203000,
ONION,0.000000117952800,
JEWEL,0.000000116563356,
SWING,0.000000115580160,
ACTOR,0.000000114524172,
NOKIA,0.000000114011800,
JIMMY,0.000000113817312,
MULTI,0.000000112893550,
ADOBE,0.000000112817250,
SKILL,0.000000112727232,
ASKED,0.000000111541248,
QUEUE,0.000000110667480,
AGENT,0.000000109566996,
JUDGE,0.000000109076250,
PUPPY,0.000000104791080,
MAMBO,0.000000104157900,
EIGHT,0.000000103919760,
UNDER,0.000000100600500,
ULTRA,0.000000095897340,
EXAMS,0.000000095150160,
SCREW,0.000000094305120,
AVOID,0.000000094278912,
RUGBY,0.000000093615300,
ARROW,0.000000092113140,
TOXIC,0.000000090791250,
NEWLY,0.000000089991720,
MSGID,0.000000089971200,
EDDIE,0.000000089566500,
ADMIT,0.000000089519640,
MUSIC,0.000000088702075,
NIKON,0.000000087423840,
SWIFT,0.000000086685120,
IMAGE,0.000000086304000,
KNOWS,0.000000085278375,
APNIC,0.000000082267416,
ADOPT,0.000000081954600,
URBAN,0.000000081838900,
ABUSE,0.000000080930880,
LINUX,0.000000079252992,
THROW,0.000000077469000,
UNION,0.000000076322400,
UNCLE,0.000000074805500,
VOLVO,0.000000074702250,
CUBIC,0.000000074647980,
STAMP,0.000000074409300,
PLAZA,0.000000073224480,
DIFFS,0.000000072870840,
NIGHT,0.000000071668800,
AFTER,0.000000070895916,
OPERA,0.000000070324716,
REMIX,0.000000070011396,
EBONY,0.000000068381768,
ADMIN,0.000000066856440,
ESSAY,0.000000064919400,
EPSON,0.000000064556030,
HOWTO,0.000000064478295,
QUICK,0.000000064388352,
EXACT,0.000000063634816,
KNOCK,0.000000062808200,
MAZDA,0.000000061172100,
MAJOR,0.000000060308710,
OCEAN,0.000000060240180,
USAGE,0.000000059334000,
AMONG,0.000000059007312,
CLIMB,0.000000058786560,
YOUNG,0.000000056424960,
UPPER,0.000000056068012,
EVENT,0.000000055744612,
ALLOW,0.000000054742800,
KNIFE,0.000000053244000,
GROUP,0.000000050419824,
EVERY,0.000000048339984,
SCOOP,0.000000047568612,
LYING,0.000000047324160,
DYING,0.000000046414080,
UNTIL,0.000000045805650,
ABOVE,0.000000045126900,
EXIST,0.000000044866944,
OXIDE,0.000000042595200,
VINYL,0.000000042565824,
YACHT,0.000000041373248,
PROXY,0.000000041257398,
DELHI,0.000000040933620,
SCUBA,0.000000040599360,
NYLON,0.000000040474000,
ABOUT,0.000000039338208,
ALPHA,0.000000039269580,
EMPTY,0.000000038495064,
EDGAR,0.000000037888500,
KENYA,0.000000037090872,
IDEAL,0.000000036836800,
INTRO,0.000000036352800,
LYRIC,0.000000034520200,
DEBUG,0.000000034369920,
CLIFF,0.000000034292160,
OUGHT,0.000000033279540,
INDIA,0.000000031524000,
IVORY,0.000000031519488,
LOPEZ,0.000000027871480,
DUBAI,0.000000027381900,
EXCEL,0.000000027192256,
TOKYO,0.000000026365500,
SQUAD,0.000000025359360,
ALBUM,0.000000024897600,
OSCAR,0.000000024875760,
STAFF,0.000000024803100,
THUMB,0.000000024105600,
ISSUE,0.000000023385600,
AGING,0.000000020749824,
OTHER,0.000000020729800,
KNOWN,0.000000020536425,
YUKON,0.000000019103728,
USUAL,0.000000018944640,
OFTEN,0.000000018619692,
OZONE,0.000000017720885,
ISAAC,0.000000017022720,
CZECH,0.000000016066512,
JACOB,0.000000015580432,
ESSEX,0.000000015517320,
INDEX,0.000000015288000,
TWIKI,0.000000015120000,
EBOOK,0.000000015000076,
OMEGA,0.000000014529900,
EXTRA,0.000000014446872,
INPUT,0.000000014409600,
OMAHA,0.000000013103328,
XANAX,0.000000012765480,
HINDU,0.000000012655440,
SKYPE,0.000000012153900,
ZDNET,0.000000012077520,
USING,0.000000012013056,
ISLAM,0.000000011356800,
ENDIF,0.000000010809750,
STUFF,0.000000009601200,
ASCII,0.000000009518544,
OCCUR,0.000000009184896,
XHTML,0.000000007854408,
IDAHO,0.000000007499520,
YAHOO,0.000000007070112,
XEROX,0.000000006822270,
ENJOY,0.000000005826100,
TVCOM,0.000000005350800,
REHAB,0.000000005232240,
SBJCT,0.000000004494784,
FUZZY,0.000000004412256,
EQUAL,0.000000004162080,
PHPBB,0.000000004028760,
AWFUL,0.000000003775680,
PIZZA,0.000000003644352,
INBOX,0.000000002744000,
OFFER,0.000000002487576,
EGYPT,0.000000002016080,
IRAQI,0.000000001347136,
MYSQL,0.000000000885500,
